,,,,,,,,,
,,,,,,,,,
日期,開盤,最高,最低,收盤,漲跌,漲%,成交量,成交金額,本益比
2007/12/12,599,611,595,611,7,0.0116,5743,3471055,13.29
2007/12/13,606,608,573,576,-35,-0.0573,8990,5327067,12.52
2007/12/14,582,586,556,578,2,0.0035,10962,6296620,12.57
2007/12/17,573,577,538,538,-40,-0.0692,11606,6419244,11.7
2007/12/18,512,532,501,501,-37,-0.0688,18761,9615834,10.89
2007/12/19,505,536,503,536,35,0.0699,9787,5148824,11.65
2007/12/20,547,547,522,525,-11,-0.0205,8393,4505338,11.42
2007/12/21,531,541,518,540,15,0.0286,7680,4084860,11.74
2007/12/24,530,538,517,538,-2,-0.0037,12759,6723370,11.7
2007/12/25,545,556,538,541,3,0.0056,6458,3536063,11.76
2007/12/26,553,554,545,550,9,0.0166,4396,2416673,11.96
2007/12/27,550,567,550,561,11,0.02,4803,2693446,12.2
2007/12/28,568,595,565,580,19,0.0339,8661,5022354,12.61
2007/12/31,585,599,585,599,19,0.0328,4471,2643916,13.02
2008/01/02,599,604,575,579,-20,-0.0334,6192,3653577,12.59
2008/01/03,553,559,539,539,-40,-0.0691,13698,7463787,11.72
2008/01/04,531,542,525,532,-7,-0.013,10022,5336665,11.57
2008/01/07,500,507,495,503,-29,-0.0545,11204,5580771,10.94
2008/01/08,516,538,513,538,35,0.0696,7575,4011463,11.7
2008/01/09,535,551,530,549,11,0.0204,11648,6305877,11.94
2008/01/10,560,561,551,556,7,0.0128,6998,3894083,12.09
2008/01/11,568,576,563,568,12,0.0216,7646,4349003,12.35
2008/01/14,575,580,555,557,-11,-0.0194,7062,3985472,12.11
2008/01/15,570,585,566,575,18,0.0323,7608,4381442,12.5
2008/01/16,550,560,542,546,-29,-0.0504,6649,3663425,11.87
2008/01/17,560,565,548,554,8,0.0147,5904,3285942,12.05
2008/01/18,539,580,535,580,26,0.0469,5877,3258809,12.61
2008/01/21,585,594,583,593,13,0.0224,8092,4771626,12.89
2008/01/22,552,578,552,552,-41,-0.0691,13886,7776565,12
2008/01/23,570,570,538,541,-11,-0.0199,10721,5927285,11.76
2008/01/24,562,570,548,556,15,0.0277,11083,6197939,12.09
2008/01/25,575,594,570,594,38,0.0683,10502,6127376,12.92
2008/01/28,586,590,569,570,-24,-0.0404,6279,3615352,12.39
2008/01/29,581,583,569,576,6,0.0105,4880,2814434,12.52
2008/01/30,580,582,566,570,-6,-0.0104,6307,3617952,12.39
2008/01/31,576,594,571,594,24,0.0421,10746,6303404,12.92
2008/02/01,600,605,585,599,5,0.0084,8686,5175837,13.02
2008/02/12,599,614,599,608,9,0.015,10035,6106772,13.22
2008/02/13,621,635,616,632,24,0.0395,12390,7737444,13.74
2008/02/14,644,650,635,638,6,0.0095,8091,5188294,13.87
2008/02/15,632,638,625,638,0,0,4616,2916279,13.87
2008/02/18,640,649,640,644,6,0.0094,4989,3216935,14
2008/02/19,649,651,639,641,-3,-0.0047,4563,2936921,13.94
2008/02/20,641,655,636,647,6,0.0094,8337,5404056,14.07
2008/02/21,650,680,650,680,33,0.051,9250,6167588,14.79
2008/02/22,679,679,667,678,-2,-0.0029,5345,3598218,14.74
2008/02/25,684,692,679,685,7,0.0103,5146,3529230,14.89
2008/02/26,690,692,678,683,-2,-0.0029,4376,2989570,14.85
2008/02/27,685,688,655,666,-17,-0.0249,7366,4937002,14.48
2008/02/29,661,664,650,658,-8,-0.012,7577,4981435,14.31
2008/03/03,643,649,630,636,-22,-0.0334,6621,4228147,12.6
2008/03/04,640,658,640,658,22,0.0346,5153,3361778,13.03
2008/03/05,663,665,655,665,7,0.0106,4659,3079396,13.17
2008/03/06,670,690,669,690,25,0.0376,6455,4409792,13.67
2008/03/07,675,686,670,676,-14,-0.0203,4126,2797411,13.39
2008/03/10,676,682,660,661,-15,-0.0222,4550,3037064,13.09
2008/03/11,651,668,651,665,4,0.0061,4908,3233798,13.17
2008/03/12,688,688,665,665,0,0,4365,2958337,13.17
2008/03/13,665,672,648,651,-14,-0.0211,5041,3323194,12.89
2008/03/14,658,661,643,647,-4,-0.0061,3739,2428414,12.81
2008/03/17,635,638,610,625,-22,-0.034,7651,4759875,12.38
2008/03/18,629,634,625,628,3,0.0048,3102,1949785,12.44
2008/03/19,648,653,639,641,13,0.0207,3933,2540005,12.7
2008/03/20,635,636,612,635,-6,-0.0094,8742,5444640,12.58
2008/03/21,645,657,645,656,21,0.0331,4374,2853238,12.99
2008/03/24,678,687,655,655,-1,-0.0015,7329,4919948,12.97
2008/03/25,670,685,660,684,29,0.0443,8187,5534460,13.55
2008/03/26,688,688,674,676,-8,-0.0117,3827,2603952,13.39
2008/03/27,661,665,651,660,-16,-0.0237,6920,4545801,13.07
2008/03/28,660,682,657,678,18,0.0273,5109,3446144,13.43
2008/03/31,677,683,676,683,5,0.0074,3671,2498614,13.53
2008/04/01,687,693,666,666,-17,-0.0249,5946,4041777,13.19
2008/04/02,679,684,678,681,15,0.0225,4211,2868675,13.49
2008/04/03,680,682,669,677,-4,-0.0059,5080,3432066,13.41
2008/04/07,682,687,677,687,10,0.0148,4208,2869383,13.61
2008/04/08,700,730,700,722,35,0.0509,9609,6885917,14.3
2008/04/09,725,748,719,746,24,0.0332,6542,4839518,14.78
2008/04/10,746,753,741,750,4,0.0054,3858,2885317,14.85
2008/04/11,750,802,750,799,49,0.0653,8771,6894823,15.82
2008/04/14,800,802,787,802,3,0.0038,5528,4395756,15.88
2008/04/15,803,810,794,796,-6,-0.0075,3252,2599041,15.77
2008/04/16,805,823,802,807,11,0.0138,6271,5090613,15.98
2008/04/17,822,822,769,786,-21,-0.026,7201,5705433,15.57
2008/04/18,762,773,745,756,-30,-0.0382,8929,6765374,14.97
2008/04/21,772,783,764,783,27,0.0357,6690,5191630,15.51
2008/04/22,780,783,769,775,-8,-0.0102,5129,3973773,15.35
2008/04/23,765,795,760,785,10,0.0129,6628,5160541,15.55
2008/04/24,789,800,784,793,8,0.0102,5568,4428785,15.71
2008/04/25,800,810,780,780,-13,-0.0164,7466,5948528,15.45
2008/04/28,780,796,780,795,15,0.0192,6286,4969130,15.75
2008/04/29,799,799,782,784,-11,-0.0138,6696,5276036,14.81
2008/04/30,790,792,783,785,1,0.0013,2533,1991524,14.83
2008/05/02,797,803,793,803,18,0.0229,4205,3362117,15.17
2008/05/05,814,832,813,818,15,0.0187,7849,6463168,15.45
2008/05/06,818,833,812,830,12,0.0147,5273,4334400,15.68
2008/05/07,850,850,828,832,2,0.0024,5801,4867372,15.72
2008/05/08,821,827,811,817,-15,-0.018,5158,4215022,15.43
2008/05/09,816,825,815,824,7,0.0086,3293,2705856,15.56
2008/05/12,827,847,818,845,21,0.0255,5071,4234618,15.96
2008/05/13,846,858,843,847,2,0.0024,5657,4806418,16
2008/05/14,847,856,829,830,-17,-0.0201,5697,4776341,15.68
2008/05/15,839,853,835,846,16,0.0193,4591,3879147,15.98
2008/05/16,852,886,852,884,38,0.0449,7694,6682917,16.7
2008/05/19,881,888,872,887,3,0.0034,4979,4380138,16.75
2008/05/20,866,884,865,865,-22,-0.0248,5088,4432473,16.34
2008/05/21,863,865,847,848,-17,-0.0197,6486,5528394,16.02
2008/05/22,842,853,839,846,-2,-0.0024,4760,4023573,15.98
2008/05/23,844,855,830,830,-16,-0.0189,4067,3408507,15.68
2008/05/26,811,811,772,772,-58,-0.0699,8931,6962661,14.58
2008/05/27,760,765,745,763,-9,-0.0117,8912,6735898,14.41
2008/05/28,753,778,753,770,7,0.0092,7842,6038861,14.54
2008/05/29,784,807,781,807,37,0.0481,8522,6795896,15.24
2008/05/30,817,821,808,809,2,0.0025,6192,5036976,15.28
2008/06/02,803,845,803,845,36,0.0445,7216,5966987,15.96
2008/06/03,835,842,822,825,-20,-0.0237,5630,4667337,15.58
2008/06/04,825,830,812,830,5,0.0061,4436,3643750,15.68
2008/06/05,830,856,824,854,24,0.0289,4666,3925039,16.13
2008/06/06,858,858,839,841,-13,-0.0152,4694,3976356,15.89
2008/06/09,812,829,811,822,-19,-0.0226,3735,3065938,15.53
2008/06/10,800,800,765,765,-57,-0.0693,17734,13716351,14.45
2008/06/11,740,756,738,744,-21,-0.0275,16007,11948655,14.05
2008/06/12,724,732,698,716,-28,-0.0376,11500,8207555,13.52
2008/06/13,720,735,713,720,4,0.0056,8440,6123540,13.6
2008/06/16,738,743,671,693,-27,-0.0375,9702,6840383,13.09
2008/06/17,705,725,694,725,32,0.0462,7955,5595127,13.69
2008/06/18,723,747,714,747,22,0.0303,6192,4554198,14.11
2008/06/19,720,734,719,724,-23,-0.0308,4919,3568663,13.68
2008/06/20,734,741,696,705,-19,-0.0262,6899,4956150,13.32
2008/06/23,694,732,694,725,20,0.0284,5760,4147069,13.69
2008/06/24,728,736,702,704,-21,-0.029,4859,3478753,13.3
2008/06/25,695,704,660,680,-24,-0.0341,10009,6852992,12.84
2008/06/26,665,672,653,663,-17,-0.025,10650,7043418,12.52
2008/06/27,645,665,640,665,2,0.003,7673,5000717,12.56
2008/06/30,670,683,668,680,15,0.0226,4910,3318102,12.84
2008/07/01,690,706,681,700,20,0.0294,6335,4404086,13.22
2008/07/02,718,723,704,710,10,0.0143,5727,4088232,13.41
2008/07/03,706,720,687,720,10,0.0141,4783,3358339,13.6
2008/07/04,718,718,670,670,-50,-0.0694,5686,3933199,12.66
2008/07/07,665,665,645,652,-18,-0.0269,8280,5405179,12.32
2008/07/08,641,649,630,633,-19,-0.0291,5852,3744114,11.96
2008/07/09,641,656,638,638,5,0.0079,6682,4320271,12.05
2008/07/10,628,652,628,645,7,0.011,4446,2852959,12.18
2008/07/11,650,690,648,687,42,0.0651,5060,3393684,12.98
2008/07/14,699,712,685,685,-2,-0.0029,9913,6896662,12.94
2008/07/15,504,507,485,485,-200,-0.292,16012,7955906,12.07
2008/07/16,487,497,452,458,-27,-0.0557,13926,6626872,11.4
2008/07/17,477,490,470,490,32,0.0699,12521,6028339,12.2
2008/07/18,504,504,473,484,-6,-0.0122,12306,6030447,12.05
2008/07/21,496,510,491,499,15,0.031,10594,5302719,12.42
2008/07/22,493,497,486,490.5,-8.5,-0.017,6235,3061308,12.21
2008/07/23,495.5,498,475,492.5,2,0.0041,15699,7607596,12.26
2008/07/24,493,526,490,526,33.5,0.068,15229,7849185,13.09
2008/07/25,520,525,511,515,-11,-0.0209,8611,4460113,12.82
2008/07/29,501,502,489,495,-20,-0.0388,8854,4378784,12.32
2008/07/30,508,510,490,491,-4,-0.0081,8830,4393237,12.22
2008/07/31,495.5,502,480,486,-5,-0.0102,8767,4292748,12.1
2008/08/01,484,504,484,501,15,0.0309,9952,4958604,12.47
2008/08/04,500,507,495,505,4,0.008,4641,2330297,12.31
2008/08/05,510,518,500,500,-5,-0.0099,12298,6286806,12.19
2008/08/06,513,535,512,535,35,0.07,14803,7725372,13.04
2008/08/07,535,539,526,536,1,0.0019,8165,4352484,13.07
2008/08/08,536,572,536,569,33,0.0616,13502,7567996,13.87
2008/08/11,578,599,575,584,15,0.0264,11948,7008581,14.24
2008/08/12,587,593,575,583,-1,-0.0017,7724,4506757,14.21
2008/08/13,580,584,568,581,-2,-0.0034,5751,3318083,14.16
2008/08/14,583,593,573,582,1,0.0017,8775,5130056,14.19
2008/08/15,590,597,580,585,3,0.0052,8670,5109109,14.26
2008/08/18,590,592,570,570,-15,-0.0256,6322,3653043,13.9
2008/08/19,558,569,541,546,-24,-0.0421,12282,6834068,13.31
2008/08/20,549,568,543,565,19,0.0348,13403,7441616,13.77
2008/08/21,563,564,550,550,-15,-0.0265,5261,2926642,13.41
2008/08/22,558,567,550,564,14,0.0255,7000,3913288,13.75
2008/08/25,571,578,567,575,11,0.0195,4854,2780172,14.02
2008/08/26,569,590,566,590,15,0.0261,7774,4520867,14.38
2008/08/27,590,608,588,608,18,0.0305,12431,7452956,14.82
2008/08/28,608,615,600,600,-8,-0.0132,8720,5276700,14.63
2008/08/29,606,613,591,591,-9,-0.015,9147,5506331,14.41
2008/09/01,591,591,553,567,-24,-0.0406,10685,6096105,13.82
2008/09/02,574,580,560,566,-1,-0.0018,8630,4922592,13.8
2008/09/03,566,573,555,565,-1,-0.0018,6728,3801049,13.77
2008/09/04,560,560,539,539,-26,-0.046,9891,5415814,13.14
2008/09/05,523,539,516,524,-15,-0.0278,11485,6025260,12.77
2008/09/08,554,560,545,560,36,0.0687,7079,3911727,13.65
2008/09/09,554,555,538,541,-19,-0.0339,6606,3594601,13.19
2008/09/10,550,558,545,558,17,0.0314,5282,2919724,13.6
2008/09/11,550,555,540,540,-18,-0.0323,4986,2721836,13.16
2008/09/12,545,550,505,523,-17,-0.0315,13323,7005683,12.75
2008/09/15,523,533,510,531,8,0.0153,9583,5025361,12.94
2008/09/16,518,527,500,506,-25,-0.0471,10760,5509544,12.34
2008/09/17,529,540,512,517,11,0.0217,8797,4613945,12.6
2008/09/18,499,539,492,538,21,0.0406,28642,14652311,13.12
2008/09/19,559,568,551,558,20,0.0372,15199,8509625,13.6
2008/09/22,565,565,549,551,-7,-0.0125,6883,3830016,13.43
2008/09/23,546,575,543,573,22,0.0399,11751,6626814,13.97
2008/09/24,573,577,560,561,-12,-0.0209,8114,4611388,13.68
2008/09/25,558,572,557,560,-1,-0.0018,5498,3102745,13.65
2008/09/26,554,555,521,521,-39,-0.0696,14038,7445894,12.7
2008/09/30,485,485,485,485,-36,-0.0691,5045,2502052,11.82
2008/10/01,486,495,486,488,3,0.0062,10511,5154336,11.9
2008/10/02,482,484,454,454,-34,-0.0697,12078,5613577,11.07
2008/10/03,423,453,422.5,444.5,-9.5,-0.0209,16113,6929511,10.84
2008/10/06,425,428.5,413.5,413.5,-31,-0.0697,11121,4640939,10.08
2008/10/07,391,420,388.5,415.5,2,0.0048,9801,3972106,10.13
2008/10/08,410,421,403,408,-7.5,-0.0181,7714,3184236,9.95
2008/10/09,415,421.5,410,411,3,0.0074,8483,3533109,10.02
2008/10/13,404,408.5,397.5,399,-12,-0.0292,6455,2592093,9.73
2008/10/14,426.5,426.5,425,426.5,27.5,0.0689,10860,4631315,10.4
2008/10/15,426.5,446.5,421,445,18.5,0.0434,7979,3466215,10.85
2008/10/16,429.5,433.5,429.5,429.5,-15.5,-0.0348,6246,2684544,10.47
2008/10/17,430,434,416,426,-3.5,-0.0081,5115,2187326,10.39
2008/10/20,420,438,416,438,12,0.0282,4147,1766561,10.68
2008/10/21,443,446,435,435,-3,-0.0068,6199,2732161,10.6
2008/10/22,426,427,420,420,-15,-0.0345,5579,2350854,10.24
2008/10/23,405.5,405.5,405.5,405.5,-14.5,-0.0345,843,341989,9.89
2008/10/24,391.5,391.5,391.5,391.5,-14,-0.0345,2327,910927,9.54
2008/10/27,364.5,364.5,364.5,364.5,-27,-0.069,3107,1132417,8.89
2008/10/28,339,368,339,359.5,-5,-0.0137,13932,4795516,8.76
